video,segment,start,startframe,end,endframe
PhuQuoc_Jun2022_0001,28,27000,809,28000,839
PhuQuoc_Jun2022_0001,29,28000,839,29000,869
PhuQuoc_Jun2022_0001,30,29000,869,30000,899
PhuQuoc_Jun2022_0001,31,30000,899,31000,929
PhuQuoc_Jun2022_0001,32,31000,929,32000,959
PhuQuoc_Jun2022_0001,33,32000,959,33000,989
PhuQuoc_Jun2022_0001,34,33000,989,34000,1018
PhuQuoc_Jun2022_0001,35,34000,1018,35000,1048
PhuQuoc_Jun2022_0001,36,35000,1048,36000,1078
PhuQuoc_Jun2022_0001,37,36000,1078,37000,1108
PhuQuoc_Jun2022_0001,38,37000,1108,38000,1138
PhuQuoc_Jun2022_0001,39,38000,1138,39000,1168
PhuQuoc_Jun2022_0001,40,39000,1168,40000,1198
PhuQuoc_Jun2022_0001,41,40000,1198,41000,1228
PhuQuoc_Jun2022_0001,42,41000,1228,42000,1258
PhuQuoc_Jun2022_0001,43,42000,1258,43000,1288
PhuQuoc_Jun2022_0001,44,43000,1288,44000,1318
Padangbai_Jun2022_0015,1,0,0,1000,29
Padangbai_Jun2022_0015,2,1000,29,2000,59
Padangbai_Jun2022_0015,3,2000,59,3000,89
Padangbai_Jun2022_0015,4,3000,89,4000,119
Padangbai_Jun2022_0015,5,4000,119,5000,149
Padangbai_Jun2022_0015,6,5000,149,6000,179
Padangbai_Jun2022_0015,7,6000,179,7000,209
Padangbai_Jun2022_0015,8,7000,209,8000,239
Padangbai_Jun2022_0015,9,8000,239,9000,269
Padangbai_Jun2022_0015,10,9000,269,9340,279
HongKong_Jul2021_0004,1,0,0,1000,30
HongKong_Jul2021_0004,2,1000,30,2000,60
HongKong_Jul2021_0004,3,2000,60,3000,90
HongKong_Jul2021_0004,4,3000,90,4000,120
HongKong_Jul2021_0004,5,4000,120,5000,150
HongKong_Jul2021_0004,6,5000,150,6000,180
HongKong_Jul2021_0004,7,6000,180,7000,210
HongKong_Jul2021_0004,8,7000,210,8000,240
HongKong_Jul2021_0004,9,8000,240,9000,270
HongKong_Jul2021_0004,10,9000,270,10000,300
HongKong_Jul2021_0004,11,10000,300,11000,330
HongKong_Jul2021_0004,12,11000,330,12000,360
HongKong_Jul2021_0004,13,12000,360,13000,390
HongKong_Jul2021_0004,14,13000,390,14000,420
HongKong_Jul2021_0004,15,14000,420,15000,450
HongKong_Jul2021_0004,16,15000,450,16000,480
HongKong_Jul2021_0004,17,16000,480,17000,510
HongKong_Jul2021_0004,18,17000,510,18000,540
HongKong_Jul2021_0004,19,18000,540,19000,570
HongKong_Jul2021_0004,20,19000,570,20000,600
HongKong_Jul2021_0004,21,20000,600,21000,630
HongKong_Jul2021_0004,22,21000,630,22000,660
HongKong_Jul2021_0004,23,22000,660,23000,690
HongKong_Jul2021_0004,24,23000,690,24000,720
HongKong_Jul2021_0004,25,24000,720,25000,750
HongKong_Jul2021_0004,26,25000,750,26000,780
HongKong_Jul2021_0004,27,26000,780,27000,810
HongKong_Jul2021_0004,28,27000,810,28000,840
HongKong_Jul2021_0004,29,28000,840,29000,870
HongKong_Jul2021_0004,30,29000,870,29820,894
NusaPenida_Jul2022_0034,1,0,0,1000,29
NusaPenida_Jul2022_0034,2,1000,29,2000,59
NusaPenida_Jul2022_0034,3,2000,59,3000,89
NusaPenida_Jul2022_0034,4,3000,89,4000,119
NusaPenida_Jul2022_0034,5,4000,119,5000,149
NusaPenida_Jul2022_0034,6,5000,149,6000,179
NusaPenida_Jul2022_0034,7,6000,179,7000,209
NusaPenida_Jul2022_0034,8,7000,209,7670,229
Padangbai_Jun2022_0076,1,0,0,1000,29
Padangbai_Jun2022_0076,2,1000,29,2000,59
Padangbai_Jun2022_0076,3,2000,59,3000,89
Padangbai_Jun2022_0076,4,3000,89,4000,119
Padangbai_Jun2022_0076,5,4000,119,5000,149
Padangbai_Jun2022_0076,6,5000,149,6000,179
Padangbai_Jun2022_0076,7,6000,179,7000,209
Padangbai_Jun2022_0076,8,7000,209,8000,239
Padangbai_Jun2022_0076,9,8000,239,9000,269
Padangbai_Jun2022_0076,10,9000,269,10000,299
Padangbai_Jun2022_0076,11,10000,299,11000,329
Padangbai_Jun2022_0076,12,11000,329,12000,359
Padangbai_Jun2022_0076,13,12000,359,13000,389
Padangbai_Jun2022_0076,14,13000,389,14000,419
Padangbai_Jun2022_0076,15,14000,419,15000,449
Padangbai_Jun2022_0076,16,15000,449,16000,479
Padangbai_Jun2022_0076,17,16000,479,17000,509
Padangbai_Jun2022_0076,18,17000,509,18000,539
Padangbai_Jun2022_0076,19,18000,539,19000,569
Padangbai_Jun2022_0076,20,19000,569,20000,599
Padangbai_Jun2022_0076,21,20000,599,21000,629
Padangbai_Jun2022_0076,22,21000,629,22000,659
Padangbai_Jun2022_0076,23,22000,659,23000,689
Padangbai_Jun2022_0076,24,23000,689,24000,719
Padangbai_Jun2022_0076,25,24000,719,25000,749
Padangbai_Jun2022_0076,26,25000,749,26000,779
Padangbai_Jun2022_0076,27,26000,779,27000,809
Padangbai_Jun2022_0076,28,27000,809,28000,839
Padangbai_Jun2022_0076,29,28000,839,29000,869
Padangbai_Jun2022_0076,30,29000,869,30000,899
Padangbai_Jun2022_0076,31,30000,899,31000,929
Padangbai_Jun2022_0076,32,31000,929,32000,959
Padangbai_Jun2022_0076,33,32000,959,33000,989
Padangbai_Jun2022_0076,34,33000,989,34000,1018
Padangbai_Jun2022_0076,35,34000,1018,35000,1048
Padangbai_Jun2022_0076,36,35000,1048,36000,1078
Padangbai_Jun2022_0036,1,0,0,1000,29
Padangbai_Jun2022_0036,2,1000,29,2000,59
Padangbai_Jun2022_0036,3,2000,59,3000,89
Padangbai_Jun2022_0036,4,3000,89,4000,119
Padangbai_Jun2022_0036,5,4000,119,5000,149
Padangbai_Jun2022_0036,6,5000,149,6000,179
Padangbai_Jun2022_0036,7,6000,179,7000,209
Padangbai_Jun2022_0036,8,7000,209,8000,239
Padangbai_Jun2022_0036,9,8000,239,9000,269
Padangbai_Jun2022_0036,10,9000,269,10000,299
Padangbai_Jun2022_0036,11,10000,299,11000,329
Padangbai_Jun2022_0036,12,11000,329,12000,359
Padangbai_Jun2022_0036,13,12000,359,13000,389
Padangbai_Jun2022_0036,14,13000,389,14000,419
Padangbai_Jun2022_0036,15,14000,419,15000,449
Padangbai_Jun2022_0036,16,15000,449,16000,479
Padangbai_Jun2022_0036,17,16000,479,17000,509
Padangbai_Jun2022_0036,18,17000,509,18000,539
Padangbai_Jun2022_0036,19,18000,539,19000,569
Padangbai_Jun2022_0036,20,19000,569,20000,599
Padangbai_Jun2022_0036,21,20000,599,21000,629
Padangbai_Jun2022_0036,22,21000,629,22000,659
Padangbai_Jun2022_0036,23,22000,659,23000,689
Padangbai_Jun2022_0036,24,23000,689,24000,719
Padangbai_Jun2022_0036,25,24000,719,25000,749
Padangbai_Jun2022_0036,26,25000,749,26000,779
Padangbai_Jun2022_0036,27,26000,779,26530,795
Tulamben1_Jun2022_0022,1,0,0,1000,29
Tulamben1_Jun2022_0022,2,1000,29,2000,59
Tulamben1_Jun2022_0022,3,2000,59,3000,89
Tulamben1_Jun2022_0022,4,3000,89,4000,119
Tulamben1_Jun2022_0022,5,4000,119,5000,149
Tulamben1_Jun2022_0022,6,5000,149,6000,179
Tulamben1_Jun2022_0022,7,6000,179,7000,209
Tulamben1_Jun2022_0022,8,7000,209,8000,239
Tulamben1_Jun2022_0022,9,8000,239,9000,269
Tulamben1_Jun2022_0022,10,9000,269,9710,291
Sipadan_Jan2015_0005,1,0,0,1000,23
Sipadan_Jan2015_0005,2,1000,23,2000,47
Sipadan_Jan2015_0005,3,2000,47,3000,71
Sipadan_Jan2015_0005,4,3000,71,4000,95
Sipadan_Jan2015_0005,5,4000,95,5000,119
Sipadan_Jan2015_0005,6,5000,119,6000,143
Sipadan_Jan2015_0005,7,6000,143,7000,167
Sipadan_Jan2015_0005,8,7000,167,8000,191
Sipadan_Jan2015_0005,9,8000,191,9000,215
Sipadan_Jan2015_0005,10,9000,215,10000,239
Sipadan_Jan2015_0005,11,10000,239,11000,263
Sipadan_Jan2015_0005,12,11000,263,12000,287
Sipadan_Jan2015_0005,13,12000,287,13000,311
Sipadan_Jan2015_0005,14,13000,311,14000,335
Sipadan_Jan2015_0005,15,14000,335,15000,359
Sipadan_Jan2015_0005,16,15000,359,16000,383
Sipadan_Jan2015_0005,17,16000,383,17000,407
Sipadan_Jan2015_0005,18,17000,407,18000,431
Sipadan_Jan2015_0005,19,18000,431,19000,455
Sipadan_Jan2015_0005,20,19000,455,20000,479
Sipadan_Jan2015_0005,21,20000,479,21000,503
Sipadan_Jan2015_0005,22,21000,503,22000,527
Sipadan_Jan2015_0005,23,22000,527,23000,551
Sipadan_Jan2015_0005,24,23000,551,24000,575
Sipadan_Jan2015_0005,25,24000,575,25000,599
Sipadan_Jan2015_0005,26,25000,599,26000,623
Sipadan_Jan2015_0005,27,26000,623,27000,647
Sipadan_Jan2015_0005,28,27000,647,28000,671
Sipadan_Jan2015_0005,29,28000,671,29000,695
Sipadan_Jan2015_0005,30,29000,695,30000,719
Sipadan_Jan2015_0005,31,30000,719,31000,743
Sipadan_Jan2015_0005,32,31000,743,32000,767
Sipadan_Jan2015_0005,33,32000,767,33000,791
Sipadan_Jan2015_0005,34,33000,791,34000,815
Sipadan_Jan2015_0005,35,34000,815,35000,839
Sipadan_Jan2015_0005,36,35000,839,36000,863
Sipadan_Jan2015_0005,37,36000,863,37000,887
Sipadan_Jan2015_0005,38,37000,887,38000,911
Sipadan_Jan2015_0005,39,38000,911,39000,935
Sipadan_Jan2015_0005,40,39000,935,40000,959
Sipadan_Jan2015_0005,41,40000,959,41000,983
Sipadan_Jan2015_0005,42,41000,983,42000,1006
Sipadan_Jan2015_0005,43,42000,1006,43000,1030
Sipadan_Jan2015_0005,44,43000,1030,44000,1054
Sipadan_Jan2015_0005,45,44000,1054,45000,1078
Sipadan_Jan2015_0005,46,45000,1078,46000,1102
Sipadan_Jan2015_0005,47,46000,1102,47000,1126
NusaPenida_Jul2022_0056,1,0,0,1000,29
NusaPenida_Jul2022_0056,2,1000,29,2000,59
NusaPenida_Jul2022_0056,3,2000,59,3000,89
NusaPenida_Jul2022_0056,4,3000,89,4000,119
NusaPenida_Jul2022_0056,5,4000,119,5000,149
NusaPenida_Jul2022_0056,6,5000,149,6000,179
NusaPenida_Jul2022_0056,7,6000,179,7000,209
NusaPenida_Jul2022_0056,8,7000,209,8000,239
NusaPenida_Jul2022_0056,9,8000,239,9000,269
NusaPenida_Jul2022_0056,10,9000,269,10000,299
NusaPenida_Jul2022_0056,11,10000,299,11000,329
NusaPenida_Jul2022_0056,12,11000,329,12000,359
NusaPenida_Jul2022_0056,13,12000,359,13000,389
NusaPenida_Jul2022_0056,14,13000,389,14000,419
NusaPenida_Jul2022_0056,15,14000,419,15000,449
NusaPenida_Jul2022_0056,16,15000,449,16000,479
NusaPenida_Jul2022_0056,17,16000,479,17000,509
NusaPenida_Jul2022_0056,18,17000,509,18000,539
NusaPenida_Jul2022_0056,19,18000,539,19000,569
NusaPenida_Jul2022_0056,20,19000,569,20000,599
NusaPenida_Jul2022_0056,21,20000,599,21000,629
NusaPenida_Jul2022_0056,22,21000,629,22000,659
NusaPenida_Jul2022_0056,23,22000,659,23000,689
NusaPenida_Jul2022_0056,24,23000,689,24000,719
NusaPenida_Jul2022_0056,25,24000,719,24960,748
Oahu1_Jul2022_0014,1,0,0,1000,29
Oahu1_Jul2022_0014,2,1000,29,2000,59
Oahu1_Jul2022_0014,3,2000,59,3000,89
Oahu1_Jul2022_0014,4,3000,89,4000,119
Oahu1_Jul2022_0014,5,4000,119,5000,149
Oahu1_Jul2022_0014,6,5000,149,6000,179
Oahu1_Jul2022_0014,7,6000,179,7000,209
Oahu1_Jul2022_0014,8,7000,209,8000,239
Oahu1_Jul2022_0014,9,8000,239,9000,269
Oahu1_Jul2022_0014,10,9000,269,10000,299
Oahu1_Jul2022_0014,11,10000,299,11000,329
Oahu1_Jul2022_0014,12,11000,329,12000,359
Oahu1_Jul2022_0014,13,12000,359,13000,389
Oahu1_Jul2022_0014,14,13000,389,14000,419
Oahu1_Jul2022_0014,15,14000,419,15000,449
Oahu1_Jul2022_0014,16,15000,449,16000,479
Oahu1_Jul2022_0014,17,16000,479,17000,509
Oahu1_Jul2022_0014,18,17000,509,18000,539
Oahu1_Jul2022_0014,19,18000,539,19000,569
Oahu1_Jul2022_0014,20,19000,569,20000,599
Oahu1_Jul2022_0014,21,20000,599,21000,629
Oahu1_Jul2022_0014,22,21000,629,22000,659
Oahu1_Jul2022_0014,23,22000,659,22520,674
Molokini_Jul2022_0080,1,0,0,1000,29
Molokini_Jul2022_0080,2,1000,29,2000,59
Molokini_Jul2022_0080,3,2000,59,3000,89
Molokini_Jul2022_0080,4,3000,89,4000,119
Molokini_Jul2022_0080,5,4000,119,5000,149
Molokini_Jul2022_0080,6,5000,149,6000,179
Molokini_Jul2022_0080,7,6000,179,7000,209
Molokini_Jul2022_0080,8,7000,209,8000,239
Molokini_Jul2022_0080,9,8000,239,9000,269
Molokini_Jul2022_0080,10,9000,269,10000,299
Molokini_Jul2022_0080,11,10000,299,11000,329
Molokini_Jul2022_0080,12,11000,329,12000,359
Molokini_Jul2022_0080,13,12000,359,13000,389
Molokini_Jul2022_0080,14,13000,389,14000,419
Molokini_Jul2022_0080,15,14000,419,15000,449
Molokini_Jul2022_0080,16,15000,449,16000,479
Molokini_Jul2022_0080,17,16000,479,17000,509
Molokini_Jul2022_0080,18,17000,509,18000,539
Molokini_Jul2022_0080,19,18000,539,19000,569
Molokini_Jul2022_0080,20,19000,569,20000,599
Molokini_Jul2022_0080,21,20000,599,21000,629
Molokini_Jul2022_0080,22,21000,629,22000,659
Molokini_Jul2022_0080,23,22000,659,23000,689
Molokini_Jul2022_0080,24,23000,689,24000,719
Molokini_Jul2022_0080,25,24000,719,25000,749
Molokini_Jul2022_0080,26,25000,749,26000,779
Molokini_Jul2022_0080,27,26000,779,27000,809
Molokini_Jul2022_0080,28,27000,809,28000,839
Molokini_Jul2022_0080,29,28000,839,29000,869
Molokini_Jul2022_0080,30,29000,869,30000,899
Molokini_Jul2022_0080,31,30000,899,31000,929
Molokini_Jul2022_0080,32,31000,929,32000,959
Molokini_Jul2022_0080,33,32000,959,33000,989
Molokini_Jul2022_0080,34,33000,989,34000,1018
Molokini_Jul2022_0080,35,34000,1018,35000,1048
Molokini_Jul2022_0080,36,35000,1048,36000,1078
Molokini_Jul2022_0080,37,36000,1078,37000,1108
Molokini_Jul2022_0080,38,37000,1108,38000,1138
Molokini_Jul2022_0080,39,38000,1138,39000,1168
Molokini_Jul2022_0080,40,39000,1168,40000,1198
Molokini_Jul2022_0080,41,40000,1198,41000,1228
Molokini_Jul2022_0080,42,41000,1228,42000,1258
Molokini_Jul2022_0080,43,42000,1258,43000,1288
Molokini_Jul2022_0080,44,43000,1288,44000,1318
Molokini_Jul2022_0080,45,44000,1318,45000,1348
Molokini_Jul2022_0080,46,45000,1348,46000,1378
Molokini_Jul2022_0080,47,46000,1378,47000,1408
Molokini_Jul2022_0080,48,47000,1408,48000,1438
Molokini_Jul2022_0080,49,48000,1438,49000,1468
Molokini_Jul2022_0080,50,49000,1468,50000,1498
Molokini_Jul2022_0080,51,50000,1498,51000,1528
Molokini_Jul2022_0080,52,51000,1528,52000,1558
Molokini_Jul2022_0080,53,52000,1558,53000,1588
Molokini_Jul2022_0080,54,53000,1588,54000,1618
Molokini_Jul2022_0080,55,54000,1618,55000,1648
Oahu1_Jul2022_0049,1,0,0,1000,29
Oahu1_Jul2022_0049,2,1000,29,2000,59
Oahu1_Jul2022_0049,3,2000,59,3000,89
Oahu1_Jul2022_0049,4,3000,89,4000,119
Oahu1_Jul2022_0049,5,4000,119,5000,149
Oahu1_Jul2022_0049,6,5000,149,6000,179
Oahu1_Jul2022_0049,7,6000,179,7000,209
Oahu1_Jul2022_0049,8,7000,209,8000,239
Oahu1_Jul2022_0049,9,8000,239,8840,264
Padangbai_Jun2022_0038,1,0,0,1000,29
Padangbai_Jun2022_0038,2,1000,29,2000,59
Padangbai_Jun2022_0038,3,2000,59,3000,89
Padangbai_Jun2022_0038,4,3000,89,4000,119
Padangbai_Jun2022_0038,5,4000,119,5000,149
Padangbai_Jun2022_0038,6,5000,149,6000,179
Padangbai_Jun2022_0038,7,6000,179,7000,209
Padangbai_Jun2022_0038,8,7000,209,8000,239
Padangbai_Jun2022_0038,9,8000,239,9000,269
Padangbai_Jun2022_0038,10,9000,269,10000,299
Padangbai_Jun2022_0038,11,10000,299,11000,329
Padangbai_Jun2022_0038,12,11000,329,12000,359
Padangbai_Jun2022_0038,13,12000,359,12040,360
Oahu2_Jul2022_0021,1,0,0,1000,29
Oahu2_Jul2022_0021,2,1000,29,2000,59
Oahu2_Jul2022_0021,3,2000,59,3000,89
Oahu2_Jul2022_0021,4,3000,89,4000,119
Oahu2_Jul2022_0021,5,4000,119,5000,149
Oahu2_Jul2022_0021,6,5000,149,6000,179
Oahu2_Jul2022_0021,7,6000,179,7000,209
Oahu2_Jul2022_0021,8,7000,209,8000,239
Oahu2_Jul2022_0021,9,8000,239,9000,269
Oahu2_Jul2022_0021,10,9000,269,10000,299
Oahu2_Jul2022_0021,11,10000,299,11000,329
Oahu2_Jul2022_0021,12,11000,329,12000,359
Oahu2_Jul2022_0021,13,12000,359,13000,389
Oahu2_Jul2022_0021,14,13000,389,14000,419
Oahu2_Jul2022_0021,15,14000,419,15000,449
Oahu2_Jul2022_0021,16,15000,449,16000,479
Oahu2_Jul2022_0021,17,16000,479,17000,509
Oahu2_Jul2022_0021,18,17000,509,18000,539
Oahu2_Jul2022_0021,19,18000,539,19000,569
Oahu2_Jul2022_0021,20,19000,569,20000,599
Oahu2_Jul2022_0021,21,20000,599,21000,629
Oahu2_Jul2022_0021,22,21000,629,22000,659
Oahu2_Jul2022_0021,23,22000,659,23000,689
Oahu2_Jul2022_0021,24,23000,689,24000,719
Oahu2_Jul2022_0021,25,24000,719,25000,749
Oahu2_Jul2022_0021,26,25000,749,26000,779
Oahu2_Jul2022_0021,27,26000,779,27000,809
Oahu2_Jul2022_0021,28,27000,809,28000,839
Oahu2_Jul2022_0021,29,28000,839,29000,869
Oahu2_Jul2022_0021,30,29000,869,30000,899
Oahu2_Jul2022_0021,31,30000,899,31000,929
Oahu2_Jul2022_0021,32,31000,929,32000,959
Oahu2_Jul2022_0021,33,32000,959,33000,989
Oahu2_Jul2022_0021,34,33000,989,34000,1018
Oahu2_Jul2022_0021,35,34000,1018,35000,1048
Oahu2_Jul2022_0021,36,35000,1048,36000,1078
Oahu2_Jul2022_0021,37,36000,1078,37000,1108
Oahu2_Jul2022_0021,38,37000,1108,38000,1138
Oahu2_Jul2022_0021,39,38000,1138,39000,1168
Oahu2_Jul2022_0021,40,39000,1168,40000,1198
Oahu2_Jul2022_0021,41,40000,1198,41000,1228
Oahu2_Jul2022_0021,42,41000,1228,42000,1258
Oahu2_Jul2022_0021,43,42000,1258,43000,1288
Oahu2_Jul2022_0021,44,43000,1288,44000,1318
Oahu2_Jul2022_0021,45,44000,1318,45000,1348
Oahu2_Jul2022_0021,46,45000,1348,46000,1378
Oahu2_Jul2022_0021,47,46000,1378,47000,1408
Oahu2_Jul2022_0021,48,47000,1408,48000,1438
Oahu2_Jul2022_0021,49,48000,1438,49000,1468
Oahu2_Jul2022_0021,50,49000,1468,50000,1498
Oahu2_Jul2022_0021,51,50000,1498,51000,1528
Oahu2_Jul2022_0021,52,51000,1528,52000,1558
Oahu2_Jul2022_0021,53,52000,1558,53000,1588
Oahu2_Jul2022_0021,54,53000,1588,54000,1618
Oahu2_Jul2022_0021,55,54000,1618,55000,1648
Oahu2_Jul2022_0021,56,55000,1648,56000,1678
Oahu2_Jul2022_0021,57,56000,1678,57000,1708
Oahu2_Jul2022_0021,58,57000,1708,58000,1738
Oahu2_Jul2022_0021,59,58000,1738,59000,1768
Oahu2_Jul2022_0021,60,59000,1768,60000,1798
Oahu2_Jul2022_0021,61,60000,1798,61000,1828
Oahu2_Jul2022_0021,62,61000,1828,62000,1858
Oahu2_Jul2022_0021,63,62000,1858,63000,1888
Oahu2_Jul2022_0021,64,63000,1888,64000,1918
Oahu2_Jul2022_0021,65,64000,1918,65000,1948
Oahu2_Jul2022_0021,66,65000,1948,66000,1978
Oahu2_Jul2022_0021,67,66000,1978,67000,2007
Oahu2_Jul2022_0021,68,67000,2007,68000,2037
Oahu2_Jul2022_0021,69,68000,2037,69000,2067
Oahu2_Jul2022_0021,70,69000,2067,70000,2097
Oahu2_Jul2022_0021,71,70000,2097,71000,2127
Oahu2_Jul2022_0021,72,71000,2127,72000,2157
Oahu2_Jul2022_0021,73,72000,2157,73000,2187
Oahu2_Jul2022_0021,74,73000,2187,74000,2217
Oahu2_Jul2022_0021,75,74000,2217,75000,2247
Oahu2_Jul2022_0021,76,75000,2247,76000,2277
Oahu2_Jul2022_0021,77,76000,2277,77000,2307
Oahu2_Jul2022_0021,78,77000,2307,78000,2337
Oahu2_Jul2022_0021,79,78000,2337,79000,2367
Oahu2_Jul2022_0021,80,79000,2367,80000,2397
Oahu2_Jul2022_0021,81,80000,2397,81000,2427
Sipadan_Jan2015_0003,1,0,0,1000,23
Sipadan_Jan2015_0003,2,1000,23,2000,47
Sipadan_Jan2015_0003,3,2000,47,3000,71
Sipadan_Jan2015_0003,4,3000,71,4000,95
Sipadan_Jan2015_0003,5,4000,95,5000,119
Sipadan_Jan2015_0003,6,5000,119,6000,143
Sipadan_Jan2015_0003,7,6000,143,7000,167
Sipadan_Jan2015_0003,8,7000,167,8000,191
Sipadan_Jan2015_0003,9,8000,191,9000,215
Sipadan_Jan2015_0003,10,9000,215,10000,239
Sipadan_Jan2015_0003,11,10000,239,11000,263
Sipadan_Jan2015_0003,12,11000,263,12000,287
Sipadan_Jan2015_0003,13,12000,287,13000,311
Sipadan_Jan2015_0003,14,13000,311,14000,335
Sipadan_Jan2015_0003,15,14000,335,15000,359
Sipadan_Jan2015_0003,16,15000,359,16000,383
Sipadan_Jan2015_0003,17,16000,383,17000,407
Sipadan_Jan2015_0003,18,17000,407,18000,431
Sipadan_Jan2015_0003,19,18000,431,19000,455
Sipadan_Jan2015_0003,20,19000,455,20000,479
Sipadan_Jan2015_0003,21,20000,479,21000,503
Sipadan_Jan2015_0003,22,21000,503,22000,527
Sipadan_Jan2015_0003,23,22000,527,23000,551
Sipadan_Jan2015_0003,24,23000,551,24000,575
Sipadan_Jan2015_0003,25,24000,575,25000,599
Sipadan_Jan2015_0003,26,25000,599,26000,623
Sipadan_Jan2015_0003,27,26000,623,27000,647
Sipadan_Jan2015_0003,28,27000,647,28000,671
Sipadan_Jan2015_0003,29,28000,671,29000,695
Sipadan_Jan2015_0003,30,29000,695,30000,719
Sipadan_Jan2015_0003,31,30000,719,31000,743
Sipadan_Jan2015_0003,32,31000,743,32000,767
Sipadan_Jan2015_0003,33,32000,767,33000,791
Sipadan_Jan2015_0003,34,33000,791,34000,815
Sipadan_Jan2015_0003,35,34000,815,35000,839
Sipadan_Jan2015_0003,36,35000,839,36000,863
Sipadan_Jan2015_0003,37,36000,863,37000,887
Sipadan_Jan2015_0003,38,37000,887,38000,911
Sipadan_Jan2015_0003,39,38000,911,39000,935
Sipadan_Jan2015_0003,40,39000,935,40000,959
Sipadan_Jan2015_0003,41,40000,959,41000,983
Sipadan_Jan2015_0003,42,41000,983,42000,1006
Sipadan_Jan2015_0003,43,42000,1006,43000,1030
Sipadan_Jan2015_0003,44,43000,1030,44000,1054
Sipadan_Jan2015_0003,45,44000,1054,45000,1078
Sipadan_Jan2015_0003,46,45000,1078,46000,1102
Sipadan_Jan2015_0003,47,46000,1102,47000,1126
Sipadan_Jan2015_0003,48,47000,1126,48000,1150
Sipadan_Jan2015_0003,49,48000,1150,49000,1174
Sipadan_Jan2015_0003,50,49000,1174,50000,1198
Sipadan_Jan2015_0003,51,50000,1198,51000,1222
Sipadan_Jan2015_0003,52,51000,1222,52000,1246
Sipadan_Jan2015_0003,53,52000,1246,53000,1270
Sipadan_Jan2015_0003,54,53000,1270,54000,1294
Sipadan_Jan2015_0003,55,54000,1294,55000,1318
Sipadan_Jan2015_0003,56,55000,1318,56000,1342
Sipadan_Jan2015_0003,57,56000,1342,57000,1366
Molokini_Jul2022_0029,1,0,0,1000,29
Molokini_Jul2022_0029,2,1000,29,2000,59
Molokini_Jul2022_0029,3,2000,59,3000,89
Molokini_Jul2022_0029,4,3000,89,4000,119
Molokini_Jul2022_0029,5,4000,119,5000,149
Molokini_Jul2022_0029,6,5000,149,6000,179
Molokini_Jul2022_0029,7,6000,179,7000,209
Molokini_Jul2022_0029,8,7000,209,8000,239
Molokini_Jul2022_0029,9,8000,239,9000,269
Molokini_Jul2022_0029,10,9000,269,10000,299
Molokini_Jul2022_0029,11,10000,299,11000,329
Molokini_Jul2022_0029,12,11000,329,12000,359
Molokini_Jul2022_0029,13,12000,359,13000,389
Molokini_Jul2022_0029,14,13000,389,14000,419
Molokini_Jul2022_0029,15,14000,419,15000,449
Molokini_Jul2022_0029,16,15000,449,16000,479
Molokini_Jul2022_0029,17,16000,479,17000,509
Molokini_Jul2022_0029,18,17000,509,18000,539
Molokini_Jul2022_0029,19,18000,539,19000,569
Molokini_Jul2022_0029,20,19000,569,20000,599
Molokini_Jul2022_0029,21,20000,599,21000,629
Molokini_Jul2022_0029,22,21000,629,22000,659
Molokini_Jul2022_0029,23,22000,659,23000,689
Molokini_Jul2022_0029,24,23000,689,24000,719
Molokini_Jul2022_0029,25,24000,719,25000,749
Molokini_Jul2022_0029,26,25000,749,26000,779
Molokini_Jul2022_0029,27,26000,779,27000,809
Molokini_Jul2022_0029,28,27000,809,28000,839
Molokini_Jul2022_0029,29,28000,839,29000,869
Molokini_Jul2022_0029,30,29000,869,30000,899
Molokini_Jul2022_0029,31,30000,899,31000,929
Molokini_Jul2022_0029,32,31000,929,32000,959
Molokini_Jul2022_0029,33,32000,959,33000,989
Molokini_Jul2022_0029,34,33000,989,34000,1018
Molokini_Jul2022_0029,35,34000,1018,35000,1048
Molokini_Jul2022_0029,36,35000,1048,36000,1078
Molokini_Jul2022_0029,37,36000,1078,37000,1108
Molokini_Jul2022_0029,38,37000,1108,38000,1138
Molokini_Jul2022_0029,39,38000,1138,39000,1168
Molokini_Jul2022_0029,40,39000,1168,40000,1198
Molokini_Jul2022_0029,41,40000,1198,41000,1228
Molokini_Jul2022_0029,42,41000,1228,42000,1258
Molokini_Jul2022_0029,43,42000,1258,43000,1288
Molokini_Jul2022_0029,44,43000,1288,44000,1318
Molokini_Jul2022_0029,45,44000,1318,45000,1348
Molokini_Jul2022_0029,46,45000,1348,46000,1378
Molokini_Jul2022_0029,47,46000,1378,47000,1408
Molokini_Jul2022_0029,48,47000,1408,48000,1438
Molokini_Jul2022_0029,49,48000,1438,49000,1468
Molokini_Jul2022_0029,50,49000,1468,50000,1498
Molokini_Jul2022_0029,51,50000,1498,51000,1528
Molokini_Jul2022_0029,52,51000,1528,52000,1558
Molokini_Jul2022_0029,53,52000,1558,53000,1588
Molokini_Jul2022_0029,54,53000,1588,54000,1618
Molokini_Jul2022_0029,55,54000,1618,55000,1648
Molokini_Jul2022_0029,56,55000,1648,56000,1678
Molokini_Jul2022_0029,57,56000,1678,57000,1708
Molokini_Jul2022_0029,58,57000,1708,58000,1738
Tulamben_Jun2022_0087,1,0,0,1000,29
Tulamben_Jun2022_0087,2,1000,29,2000,59
Tulamben_Jun2022_0087,3,2000,59,3000,89
Tulamben_Jun2022_0087,4,3000,89,4000,119
Tulamben_Jun2022_0087,5,4000,119,5000,149
